Date,State,District,Confirmed
2020-08-15,MP,Seoni,7
2020-08-15,MP,Shahdol,9
2020-08-15,MP,Shajapur,13
2020-08-15,MP,Sheopur,15
2020-08-15,MP,Shivpuri,16
2020-08-15,MP,Singrauli,7
2020-08-15,MP,Tikamgarh,2
2020-08-15,MP,Ujjain,18
2020-08-15,MP,Umaria,9
2020-08-15,MP,Vidisha,29
2020-08-15,MZ,Aizawl,27
2020-08-15,MZ,Kolasib,26
2020-08-15,MZ,Lunglei,3
2020-08-15,NL,Kohima,16
2020-08-15,NL,Tuensang,1
2020-08-15,NL,Wokha,1
2020-08-15,OR,Angul,12
2020-08-15,OR,Balangir,92
2020-08-15,OR,Balasore,165
2020-08-15,OR,Bargarh,36
2020-08-15,OR,Bhadrak,102
2020-08-15,OR,Boudh,115
2020-08-15,OR,Cuttack,128
2020-08-15,OR,Dhenkanal,69
2020-08-15,OR,Gajapati,68
2020-08-15,OR,Ganjam,327
2020-08-15,OR,Jagatsinghpur,14
2020-08-15,OR,Jajpur,11
2020-08-15,OR,Jharsuguda,19
2020-08-15,OR,Kalahandi,42
2020-08-15,OR,Kandhamal,98
2020-08-15,OR,Kendrapara,13
2020-08-15,OR,Kendujhar,51
2020-08-15,OR,Khordha,378
2020-08-15,OR,Koraput,133
2020-08-15,OR,Malkangiri,73
2020-08-15,OR,Mayurbhanj,23
2020-08-15,OR,Nabarangapur,11
2020-08-15,OR,Nayagarh,4
2020-08-15,OR,Nuapada,16
2020-08-15,OR,Puri,93
2020-08-15,OR,Rayagada,146
2020-08-15,OR,Sambalpur,81
2020-08-15,OR,Subarnapur,20
2020-08-15,OR,Sundargarh,156
2020-08-15,PB,Amritsar,72
2020-08-15,PB,Barnala,57
2020-08-15,PB,Bathinda,45
2020-08-15,PB,Faridkot,45
2020-08-15,PB,Fatehgarh Sahib,12
2020-08-15,PB,Fazilka,36
2020-08-15,PB,Ferozepur,4
2020-08-15,PB,Gurdaspur,84
2020-08-15,PB,Hoshiarpur,49
2020-08-15,PB,Jalandhar,46
2020-08-15,PB,Kapurthala,23
2020-08-15,PB,Ludhiana,122
2020-08-15,PB,Mansa,6
2020-08-15,PB,Moga,14
2020-08-15,PB,Pathankot,19
2020-08-15,PB,Patiala,203
2020-08-15,PB,Rupnagar,16
2020-08-15,PB,S.A.S. Nagar,85
2020-08-15,PB,Sangrur,58
2020-08-15,PB,Shahid Bhagat Singh Nagar,10
2020-08-15,PB,Sri Muktsar Sahib,11
2020-08-15,PB,Tarn Taran,11
2020-08-15,PY,Karaikal,52
2020-08-15,PY,Puducherry,307
2020-08-15,RJ,Ajmer,99
2020-08-15,RJ,Alwar,129
2020-08-15,RJ,Baran,5
2020-08-15,RJ,Bharatpur,36
2020-08-15,RJ,Bhilwara,57
2020-08-15,RJ,Bikaner,138
2020-08-15,RJ,Churu,14
2020-08-15,RJ,Dausa,1
2020-08-15,RJ,Dholpur,63
2020-08-15,RJ,Dungarpur,3
2020-08-15,RJ,Ganganagar,6
2020-08-15,RJ,Hanumangarh,3
2020-08-15,RJ,Jaipur,67
2020-08-15,RJ,Jaisalmer,16
2020-08-15,RJ,Jalore,20
2020-08-15,RJ,Jhalawar,51
2020-08-15,RJ,Jodhpur,161
2020-08-15,RJ,Karauli,3
2020-08-15,RJ,Kota,116
2020-08-15,RJ,Nagaur,45
2020-08-15,RJ,Pali,29
2020-08-15,RJ,Rajsamand,66
2020-08-15,RJ,Sikar,81
2020-08-15,RJ,Sirohi,25
2020-08-15,RJ,Tonk,16
2020-08-15,RJ,Udaipur,37
2020-08-15,SK,sikkim_district,68
2020-08-15,TG,telengana_district,1863
2020-08-15,TN,Airport Quarantine,18
2020-08-15,TN,Ariyalur,73
2020-08-15,TN,Chengalpattu,385
2020-08-15,TN,Chennai,1184
2020-08-15,TN,Coimbatore,295
2020-08-15,TN,Cuddalore,340
2020-08-15,TN,Dharmapuri,18
2020-08-15,TN,Dindigul,121
2020-08-15,TN,Erode,15
2020-08-15,TN,Kallakurichi,81
2020-08-15,TN,Kancheepuram,167
2020-08-15,TN,Kanyakumari,181
2020-08-15,TN,Karur,43
2020-08-15,TN,Krishnagiri,59
2020-08-15,TN,Madurai,82
2020-08-15,TN,Nagapattinam,82
2020-08-15,TN,Namakkal,37
2020-08-15,TN,Nilgiris,23
2020-08-15,TN,Perambalur,26
2020-08-15,TN,Pudukkottai,172
2020-08-15,TN,Ramanathapuram,59
2020-08-15,TN,Ranipet,254
2020-08-15,TN,Salem,200
2020-08-15,TN,Sivaganga,49
2020-08-15,TN,Tenkasi,89
2020-08-15,TN,Thanjavur,112
2020-08-15,TN,Theni,214
2020-08-15,TN,Thiruvallur,424
2020-08-15,TN,Thiruvarur,52
2020-08-15,TN,Thoothukkudi,79
2020-08-15,TN,Tiruchirappalli,108
2020-08-15,TN,Tirunelveli,169
2020-08-15,TN,Tirupathur,66
2020-08-15,TN,Tiruppur,64
2020-08-15,TN,Tiruvannamalai,108
2020-08-15,TN,Vellore,158
2020-08-15,TN,Viluppuram,84
2020-08-15,TN,Virudhunagar,169
2020-08-15,TR,Dhalai,1
2020-08-15,TR,Gomati,10
2020-08-15,TR,Khowai,18
2020-08-15,TR,North Tripura,20
2020-08-15,TR,Sipahijala,2
2020-08-15,TR,South Tripura,6
2020-08-15,TR,Unokoti,22
2020-08-15,TR,West Tripura,88
2020-08-15,UP,Agra,31
2020-08-15,UP,Aligarh,96
2020-08-15,UP,Ambedkar Nagar,33
2020-08-15,UP,Amethi,49
2020-08-15,UP,Amroha,44
2020-08-15,UP,Auraiya,35
2020-08-15,UP,Ayodhya,46
2020-08-15,UP,Azamgarh,48
2020-08-15,UP,Baghpat,21
2020-08-15,UP,Bahraich,44
2020-08-15,UP,Ballia,92
2020-08-15,UP,Balrampur_UP,32
2020-08-15,UP,Banda,21
2020-08-15,UP,Barabanki,73
2020-08-15,UP,Bareilly,175
2020-08-15,UP,Basti,58
2020-08-15,UP,Bhadohi,14
2020-08-15,UP,Bijnor,41
2020-08-15,UP,Budaun,42
2020-08-15,UP,Bulandshahr,23
2020-08-15,UP,Chandauli,37
2020-08-15,UP,Chitrakoot,9
2020-08-15,UP,Deoria,84
2020-08-15,UP,Etah,3
2020-08-15,UP,Etawah,15
2020-08-15,UP,Farrukhabad,27
2020-08-15,UP,Fatehpur,27
2020-08-15,UP,Firozabad,19
2020-08-15,UP,Gautam Buddha Nagar,106
2020-08-15,UP,Ghaziabad,142
2020-08-15,UP,Ghazipur,104
2020-08-15,UP,Gonda,38
2020-08-15,UP,Gorakhpur,310
2020-08-15,UP,Hamirpur_UP,7
2020-08-15,UP,Hapur,10
2020-08-15,UP,Hardoi,26
2020-08-15,UP,Hathras,6
2020-08-15,UP,Jalaun,24
2020-08-15,UP,Jaunpur,15
2020-08-15,UP,Jhansi,35
2020-08-15,UP,Kannauj,26
2020-08-15,UP,Kanpur Dehat,38
2020-08-15,UP,Kanpur Nagar,250
2020-08-15,UP,Kasganj,9
2020-08-15,UP,Kaushambi,3
2020-08-15,UP,Kushinagar,103
2020-08-15,UP,Lakhimpur Kheri,21
2020-08-15,UP,Lalitpur,24
2020-08-15,UP,Lucknow,675
2020-08-15,UP,Maharajganj,78
2020-08-15,UP,Mahoba,9
2020-08-15,UP,Mainpuri,23
2020-08-15,UP,Mathura,61
2020-08-15,UP,Mau,28
2020-08-15,UP,Meerut,63
2020-08-15,UP,Mirzapur,39
2020-08-15,UP,Moradabad,107
2020-08-15,UP,Muzaffarnagar,32
2020-08-15,UP,Pilibhit,43
2020-08-15,UP,Pratapgarh_UP,20
2020-08-15,UP,Prayagraj,203
2020-08-15,UP,Rae Bareli,18
2020-08-15,UP,Rampur,164
2020-08-15,UP,Saharanpur,90
2020-08-15,UP,Sambhal,28
2020-08-15,UP,Sant Kabir Nagar,59
2020-08-15,UP,Shahjahanpur,102
2020-08-15,UP,Shamli,20
2020-08-15,UP,Shrawasti,40
2020-08-15,UP,Siddharthnagar,57
2020-08-15,UP,Sitapur,10
2020-08-15,UP,Sonbhadra,27
2020-08-15,UP,Sultanpur,90
2020-08-15,UP,Unnao,11
2020-08-15,UP,Varanasi,141
2020-08-15,UT,Almora,9
2020-08-15,UT,Chamoli,13
2020-08-15,UT,Champawat,2
2020-08-15,UT,Dehradun,34
2020-08-15,UT,Haridwar,135
2020-08-15,UT,Nainital,62
2020-08-15,UT,Pauri Garhwal,3
2020-08-15,UT,Pithoragarh,1
2020-08-15,UT,Rudraprayag,27
2020-08-15,UT,Tehri Garhwal,16
2020-08-15,UT,Udham Singh Nagar,23
2020-08-15,WB,Alipurduar,32
2020-08-15,WB,Bankura,40
2020-08-15,WB,Birbhum,33
2020-08-15,WB,Cooch Behar,30
2020-08-15,WB,Dakshin Dinajpur,66
2020-08-15,WB,Darjeeling,68
2020-08-15,WB,Hooghly,177
2020-08-15,WB,Howrah,190
2020-08-15,WB,Jalpaiguri,93
2020-08-15,WB,Jhargram,22
2020-08-15,WB,Kalimpong,7
2020-08-15,WB,Kolkata,671
2020-08-15,WB,Malda,136
2020-08-15,WB,Murshidabad,40
2020-08-15,WB,Nadia,102
2020-08-15,WB,North 24 Parganas,642
2020-08-15,WB,Paschim Bardhaman,74
2020-08-15,WB,Paschim Medinipur,204
2020-08-15,WB,Purba Bardhaman,44
2020-08-15,WB,Purba Medinipur,173
2020-08-15,WB,Purulia,16
2020-08-15,WB,South 24 Parganas,190
2020-08-15,WB,Uttar Dinajpur,24
2020-08-16,AN,Unknown,93
2020-08-16,AP,Anantapur,580
2020-08-16,AP,Chittoor,981
2020-08-16,AP,East Godavari,875
2020-08-16,AP,Guntur,590
2020-08-16,AP,Krishna,263
2020-08-16,AP,Kurnool,834
2020-08-16,AP,Prakasam,614
2020-08-16,AP,S.P.S. Nellore,423
2020-08-16,AP,Srikakulam,773
2020-08-16,AP,Visakhapatnam,512
2020-08-16,AP,Vizianagaram,388
2020-08-16,AP,West Godavari,893
2020-08-16,AP,Y.S.R. Kadapa,286
2020-08-16,AR,Changlang,4
2020-08-16,AR,East Kameng,1
2020-08-16,AR,East Siang,3
2020-08-16,AR,Lepa Rada,2
2020-08-16,AR,Lower Dibang Valley,5
2020-08-16,AR,Papum Pare,11
2020-08-16,AR,Siang,1
2020-08-16,AR,Tawang,3
2020-08-16,AR,Upper Subansiri,3
2020-08-16,AR,West Kameng,10
2020-08-16,AS,assam_district,1317
2020-08-16,BR,Araria,19
2020-08-16,BR,Arwal,21
2020-08-16,BR,Aurangabad_BR,113
2020-08-16,BR,Banka,19
2020-08-16,BR,Begusarai,54
2020-08-16,BR,Bhagalpur,177
2020-08-16,BR,Bhojpur,52
2020-08-16,BR,Buxar,46
2020-08-16,BR,Darbhanga,35
2020-08-16,BR,East Champaran,96
2020-08-16,BR,Gaya,15
2020-08-16,BR,Gopalganj,71
2020-08-16,BR,Jamui,28
2020-08-16,BR,Jehanabad,28
2020-08-16,BR,Kaimur,6
2020-08-16,BR,Katihar,13
2020-08-16,BR,Khagaria,30
2020-08-16,BR,Kishanganj,13
2020-08-16,BR,Lakhisarai,36
2020-08-16,BR,Madhepura,35
2020-08-16,BR,Madhubani,127
2020-08-16,BR,Munger,50
2020-08-16,BR,Muzaffarpur,97
2020-08-16,BR,Nalanda,90
2020-08-16,BR,Nawada,18
2020-08-16,BR,Patna,255
2020-08-16,BR,Purnia,82
2020-08-16,BR,Rohtas,35
2020-08-16,BR,Saharsa,97
2020-08-16,BR,Samastipur,37
2020-08-16,BR,Saran,74
2020-08-16,BR,Sheikhpura,33
2020-08-16,BR,Sheohar,7
2020-08-16,BR,Sitamarhi,78
2020-08-16,BR,Siwan,28
2020-08-16,BR,Supaul,34
2020-08-16,BR,Vaishali,57
2020-08-16,BR,West Champaran,81
2020-08-16,CH,Chandigarh,93
2020-08-16,CT,Balod,36
2020-08-16,CT,Baloda Bazar,3
2020-08-16,CT,Bametara,1
2020-08-16,CT,Bijapur,2
2020-08-16,CT,Bilaspur_CT,42
2020-08-16,CT,Dakshin Bastar Dantewada,5
2020-08-16,CT,Durg,98
2020-08-16,CT,Gariaband,1
2020-08-16,CT,Jashpur,11
2020-08-16,CT,Kabeerdham,7
2020-08-16,CT,Korba,1
2020-08-16,CT,Koriya,2
2020-08-16,CT,Mahasamund,8
2020-08-16,CT,Narayanpur,2
2020-08-16,CT,Other State,1
2020-08-16,CT,Raigarh,36
2020-08-16,CT,Raipur,246
2020-08-16,CT,Rajnandgaon,51
2020-08-16,CT,Sukma,5
2020-08-16,CT,Surajpur,1
2020-08-16,CT,Surguja,16
2020-08-16,CT,Uttar Bastar Kanker,1
2020-08-16,DL,Delhi,652
2020-08-16,DN,Dadra and Nagar Haveli,19
2020-08-16,DN,Daman,13
2020-08-16,DN,Diu,3
2020-08-16,GA,goa_district,300
2020-08-16,GJ,Ahmedabad,164
2020-08-16,GJ,Amreli,25
2020-08-16,GJ,Anand,9
2020-08-16,GJ,Aravalli,3
2020-08-16,GJ,Banaskantha,19
2020-08-16,GJ,Bharuch,30
2020-08-16,GJ,Bhavnagar,38
2020-08-16,GJ,Botad,8
2020-08-16,GJ,Chhota Udaipur,6
2020-08-16,GJ,Dahod,26
2020-08-16,GJ,Devbhumi Dwarka,16
2020-08-16,GJ,Gandhinagar,29
2020-08-16,GJ,Gir Somnath,16
2020-08-16,GJ,Jamnagar,58
2020-08-16,GJ,Junagadh,34
2020-08-16,GJ,Kheda,13
2020-08-16,GJ,Kutch,31
2020-08-16,GJ,Mahisagar,9
2020-08-16,GJ,Mehsana,22
2020-08-16,GJ,Morbi,13
2020-08-16,GJ,Narmada,8
2020-08-16,GJ,Navsari,14
2020-08-16,GJ,Other State,6
2020-08-16,GJ,Panchmahal,45
2020-08-16,GJ,Patan,9
2020-08-16,GJ,Porbandar,10
2020-08-16,GJ,Rajkot,99
2020-08-16,GJ,Sabarkantha,10
2020-08-16,GJ,Surat,228
2020-08-16,GJ,Surendranagar,5
2020-08-16,GJ,Tapi,3
2020-08-16,GJ,Vadodara,108
2020-08-16,GJ,Valsad,6
2020-08-16,HP,Bilaspur_HP,9
2020-08-16,HP,Chamba,9
2020-08-16,HP,Hamirpur_HP,7
2020-08-16,HP,Kangra,39
2020-08-16,HP,Kullu,19
2020-08-16,HP,Mandi,13
2020-08-16,HP,Shimla,1
2020-08-16,HP,Sirmaur,26
2020-08-16,HP,Solan,36
2020-08-16,HP,Una,4
2020-08-16,HR,Ambala,68
2020-08-16,HR,Bhiwani,6
2020-08-16,HR,Faridabad,117
2020-08-16,HR,Fatehabad,16
2020-08-16,HR,Gurugram,78
2020-08-16,HR,Hisar,22
2020-08-16,HR,Jhajjar,7
2020-08-16,HR,Jind,3
2020-08-16,HR,Kaithal,15
2020-08-16,HR,Karnal,57
2020-08-16,HR,Kurukshetra,72
2020-08-16,HR,Mahendragarh,23
2020-08-16,HR,Nuh,3
2020-08-16,HR,Palwal,22
2020-08-16,HR,Panchkula,42
2020-08-16,HR,Panipat,70
2020-08-16,HR,Rewari,10
2020-08-16,HR,Rohtak,65
2020-08-16,HR,Sirsa,27
2020-08-16,HR,Sonipat,20
2020-08-16,JH,Bokaro,23
2020-08-16,JH,Chatra,1
2020-08-16,JH,Deoghar,51
2020-08-16,JH,Dhanbad,148
2020-08-16,JH,Dumka,12
2020-08-16,JH,East Singhbhum,28
2020-08-16,JH,Garhwa,10
2020-08-16,JH,Giridih,9
2020-08-16,JH,Godda,6
2020-08-16,JH,Gumla,23
2020-08-16,JH,Hazaribagh,7
2020-08-16,JH,Jamtara,4
2020-08-16,JH,Khunti,5
2020-08-16,JH,Koderma,11
2020-08-16,JH,Lohardaga,19
2020-08-16,JH,Pakur,3
2020-08-16,JH,Palamu,3
2020-08-16,JH,Ramgarh,27
2020-08-16,JH,Ranchi,113
2020-08-16,JH,Sahibganj,14
2020-08-16,JH,Saraikela-Kharsawan,22
2020-08-16,JH,Simdega,12
2020-08-16,JH,West Singhbhum,1
2020-08-16,JK,Anantnag,24
2020-08-16,JK,Bandipora,44
2020-08-16,JK,Baramulla,42
2020-08-16,JK,Budgam,33
2020-08-16,JK,Doda,3
2020-08-16,JK,Ganderbal,25
2020-08-16,JK,Jammu,58
2020-08-16,JK,Kathua,8
2020-08-16,JK,Kulgam,-1
2020-08-16,JK,Kupwara,27
2020-08-16,JK,Pulwama,24
2020-08-16,JK,Punch,7
2020-08-16,JK,Rajouri,6
2020-08-16,JK,Reasi,7
2020-08-16,JK,Samba,8
2020-08-16,JK,Shopiyan,6
2020-08-16,JK,Srinagar,125
2020-08-16,JK,Udhampur,3
2020-08-16,KA,Bagalkote,156
2020-08-16,KA,Ballari,381
2020-08-16,KA,Belagavi,478
2020-08-16,KA,Bengaluru Rural,87
2020-08-16,KA,Bengaluru Urban,2131
2020-08-16,KA,Bidar,119
2020-08-16,KA,Chamarajanagara,36
2020-08-16,KA,Chikkaballapura,98
2020-08-16,KA,Chikkamagaluru,69
2020-08-16,KA,Chitradurga,71
2020-08-16,KA,Dakshina Kannada,229
2020-08-16,KA,Davanagere,218
2020-08-16,KA,Dharwad,268
2020-08-16,KA,Gadag,79
2020-08-16,KA,Hassan,145
2020-08-16,KA,Haveri,76
2020-08-16,KA,Kalaburagi,285
2020-08-16,KA,Kodagu,25
2020-08-16,KA,Kolar,90
2020-08-16,KA,Koppal,211
2020-08-16,KA,Mandya,91
2020-08-16,KA,Mysuru,620
2020-08-16,KA,Raichur,183
2020-08-16,KA,Ramanagara,32
2020-08-16,KA,Shivamogga,1
2020-08-16,KA,Tumakuru,169
2020-08-16,KA,Udupi,237
2020-08-16,KA,Uttara Kannada,61
2020-08-16,KA,Vijayapura,158
2020-08-16,KA,Yadgir,236
2020-08-16,KL,Alappuzha,86
2020-08-16,KL,Ernakulam,123
2020-08-16,KL,Idukki,30
2020-08-16,KL,Kannur,52
2020-08-16,KL,Kasaragod,48
2020-08-16,KL,Kollam,81
2020-08-16,KL,Kottayam,100
2020-08-16,KL,Kozhikode,118
2020-08-16,KL,Malappuram,221
2020-08-16,KL,Palakkad,29
2020-08-16,KL,Pathanamthitta,44
2020-08-16,KL,Thiruvananthapuram,519
2020-08-16,KL,Thrissur,30
2020-08-16,KL,Wayanad,49
2020-08-16,LA,Kargil,24
2020-08-16,LA,Leh,15
2020-08-16,MH,Ahmednagar,294
2020-08-16,MH,Akola,31
2020-08-16,MH,Amravati,104
2020-08-16,MH,Aurangabad_MH,140
2020-08-16,MH,Beed,85
2020-08-16,MH,Bhandara,22
2020-08-16,MH,Buldhana,59
2020-08-16,MH,Chandrapur,31
2020-08-16,MH,Dhule,53
2020-08-16,MH,Gadchiroli,3
2020-08-16,MH,Gondia,14
2020-08-16,MH,Hingoli,45
2020-08-16,MH,Jalgaon,598
2020-08-16,MH,Jalna,78
2020-08-16,MH,Kolhapur,518
2020-08-16,MH,Latur,237
2020-08-16,MH,Mumbai,1010
2020-08-16,MH,Nagpur,691
2020-08-16,MH,Nanded,66
2020-08-16,MH,Nandurbar,6
2020-08-16,MH,Nashik,679
2020-08-16,MH,Osmanabad,127
2020-08-16,MH,Other State,20
2020-08-16,MH,Palghar,391
2020-08-16,MH,Parbhani,76
2020-08-16,MH,Pune,3088
2020-08-16,MH,Raigad,398
2020-08-16,MH,Ratnagiri,61
2020-08-16,MH,Sangli,322
2020-08-16,MH,Satara,198
2020-08-16,MH,Sindhudurg,4
2020-08-16,MH,Solapur,267
2020-08-16,MH,Thane,1306
2020-08-16,MH,Wardha,10
2020-08-16,MH,Washim,25
2020-08-16,MH,Yavatmal,54
2020-08-16,ML,East Khasi Hills,20
2020-08-16,ML,Ribhoi,14
2020-08-16,ML,West Garo Hills,48
2020-08-16,MN,manipur_district,179
2020-08-16,MP,Agar Malwa,4
2020-08-16,MP,Alirajpur,3
2020-08-16,MP,Anuppur,2
2020-08-16,MP,Ashoknagar,2
2020-08-16,MP,Balaghat,12
2020-08-16,MP,Betul,15
2020-08-16,MP,Bhind,1
2020-08-16,MP,Bhopal,123
2020-08-16,MP,Burhanpur,3
2020-08-16,MP,Chhatarpur,6
2020-08-16,MP,Chhindwara,13
2020-08-16,MP,Damoh,9
2020-08-16,MP,Datia,2
2020-08-16,MP,Dewas,5
2020-08-16,MP,Dhar,15
2020-08-16,MP,Dindori,1
2020-08-16,MP,Gwalior,65
2020-08-16,MP,Harda,9
2020-08-16,MP,Hoshangabad,21
2020-08-16,MP,Indore,214
2020-08-16,MP,Jabalpur,126
2020-08-16,MP,Jhabua,25
2020-08-16,MP,Katni,8
2020-08-16,MP,Khandwa,8
2020-08-16,MP,Khargone,34
2020-08-16,MP,Mandla,1
2020-08-16,MP,Mandsaur,10
2020-08-16,MP,Morena,10
2020-08-16,MP,Neemuch,22
2020-08-16,MP,Panna,15
2020-08-16,MP,Raisen,10
2020-08-16,MP,Rajgarh,18
2020-08-16,MP,Ratlam,20
2020-08-16,MP,Rewa,11
2020-08-16,MP,Sagar,18
2020-08-16,MP,Satna,12
2020-08-16,MP,Sehore,29
2020-08-16,MP,Seoni,5
2020-08-16,MP,Shahdol,12
2020-08-16,MP,Shajapur,16
2020-08-16,MP,Sheopur,2
2020-08-16,MP,Shivpuri,22
2020-08-16,MP,Sidhi,3
2020-08-16,MP,Singrauli,25
2020-08-16,MP,Tikamgarh,3
2020-08-16,MP,Ujjain,16
2020-08-16,MP,Umaria,2
2020-08-16,MP,Vidisha,14
2020-08-16,MZ,Aizawl,50
2020-08-16,MZ,Kolasib,14
2020-08-16,NL,Dimapur,21
2020-08-16,NL,Kohima,26
2020-08-16,NL,Zunheboto,7
2020-08-16,OR,Angul,37
2020-08-16,OR,Balangir,27
2020-08-16,OR,Balasore,127
2020-08-16,OR,Bargarh,48
2020-08-16,OR,Bhadrak,107
2020-08-16,OR,Boudh,8
2020-08-16,OR,Cuttack,189
2020-08-16,OR,Deogarh,16
2020-08-16,OR,Dhenkanal,40
2020-08-16,OR,Gajapati,71
2020-08-16,OR,Ganjam,318
2020-08-16,OR,Jagatsinghpur,47
2020-08-16,OR,Jajpur,200
2020-08-16,OR,Jharsuguda,30
2020-08-16,OR,Kalahandi,27
2020-08-16,OR,Kandhamal,50
2020-08-16,OR,Kendrapara,60
2020-08-16,OR,Kendujhar,26
2020-08-16,OR,Khordha,488
2020-08-16,OR,Koraput,95
2020-08-16,OR,Malkangiri,93
2020-08-16,OR,Mayurbhanj,136
2020-08-16,OR,Nabarangapur,26
2020-08-16,OR,Nayagarh,142
2020-08-16,OR,Nuapada,20
2020-08-16,OR,Puri,144
2020-08-16,OR,Rayagada,116
2020-08-16,OR,Sambalpur,37
2020-08-16,OR,Subarnapur,38
2020-08-16,OR,Sundargarh,161
2020-08-16,PB,Amritsar,32
2020-08-16,PB,Barnala,5
2020-08-16,PB,Bathinda,16
2020-08-16,PB,Faridkot,5
2020-08-16,PB,Fatehgarh Sahib,12
2020-08-16,PB,Fazilka,15
2020-08-16,PB,Ferozepur,96
2020-08-16,PB,Gurdaspur,70
2020-08-16,PB,Hoshiarpur,21
2020-08-16,PB,Jalandhar,187
2020-08-16,PB,Kapurthala,14
2020-08-16,PB,Ludhiana,314
2020-08-16,PB,Mansa,11
2020-08-16,PB,Moga,64
2020-08-16,PB,Pathankot,35
2020-08-16,PB,Patiala,90
2020-08-16,PB,Rupnagar,23
2020-08-16,PB,S.A.S. Nagar,91
2020-08-16,PB,Sangrur,29
2020-08-16,PB,Sri Muktsar Sahib,4
2020-08-16,PB,Tarn Taran,31
2020-08-16,PY,Karaikal,7
2020-08-16,PY,Puducherry,366
2020-08-16,PY,Yanam,5
2020-08-16,RJ,Ajmer,74
2020-08-16,RJ,Alwar,110
2020-08-16,RJ,Banswara,3
2020-08-16,RJ,Baran,35
2020-08-16,RJ,Barmer,61
2020-08-16,RJ,Bharatpur,66
2020-08-16,RJ,Bhilwara,51
2020-08-16,RJ,Bikaner,73
2020-08-16,RJ,Bundi,18
2020-08-16,RJ,Chittorgarh,50
2020-08-16,RJ,Churu,2
2020-08-16,RJ,Dungarpur,7
2020-08-16,RJ,Ganganagar,10
2020-08-16,RJ,Hanumangarh,5
2020-08-16,RJ,Jaipur,164
2020-08-16,RJ,Jaisalmer,4
2020-08-16,RJ,Jalore,2
2020-08-16,RJ,Jhalawar,32
2020-08-16,RJ,Jhunjhunu,26
2020-08-16,RJ,Jodhpur,135
2020-08-16,RJ,Karauli,12
2020-08-16,RJ,Kota,79
2020-08-16,RJ,Nagaur,33
2020-08-16,RJ,Pali,45
2020-08-16,RJ,Pratapgarh_RJ,17
2020-08-16,RJ,Rajsamand,7
2020-08-16,RJ,Sawai Madhopur,25
2020-08-16,RJ,Sikar,61
2020-08-16,RJ,Sirohi,10
2020-08-16,RJ,Tonk,34
2020-08-16,RJ,Udaipur,66
2020-08-16,SK,sikkim_district,19
2020-08-16,TG,telengana_district,1102
2020-08-16,TN,Airport Quarantine,2
2020-08-16,TN,Ariyalur,77
2020-08-16,TN,Chengalpattu,446
2020-08-16,TN,Chennai,1206
2020-08-16,TN,Coimbatore,398
2020-08-16,TN,Cuddalore,185
2020-08-16,TN,Dharmapuri,22
2020-08-16,TN,Dindigul,110
2020-08-16,TN,Erode,96
2020-08-16,TN,Kallakurichi,62
2020-08-16,TN,Kancheepuram,300
2020-08-16,TN,Kanyakumari,133
2020-08-16,TN,Karur,30
2020-08-16,TN,Krishnagiri,47
2020-08-16,TN,Madurai,121
2020-08-16,TN,Nagapattinam,66
2020-08-16,TN,Namakkal,40
2020-08-16,TN,Nilgiris,24
2020-08-16,TN,Perambalur,49
2020-08-16,TN,Pudukkottai,187
2020-08-16,TN,Ramanathapuram,58
2020-08-16,TN,Ranipet,141
2020-08-16,TN,Salem,180
2020-08-16,TN,Sivaganga,54
2020-08-16,TN,Tenkasi,91
2020-08-16,TN,Thanjavur,124
2020-08-16,TN,Theni,206
2020-08-16,TN,Thiruvallur,488
2020-08-16,TN,Thiruvarur,65
2020-08-16,TN,Thoothukkudi,95
2020-08-16,TN,Tiruchirappalli,105
2020-08-16,TN,Tirunelveli,124
2020-08-16,TN,Tirupathur,15
2020-08-16,TN,Tiruppur,36
2020-08-16,TN,Tiruvannamalai,98
2020-08-16,TN,Vellore,262
2020-08-16,TN,Viluppuram,131
2020-08-16,TN,Virudhunagar,76
2020-08-16,TR,Dhalai,1
2020-08-16,TR,Gomati,17
2020-08-16,TR,Khowai,8
2020-08-16,TR,North Tripura,17
2020-08-16,TR,Sipahijala,2
2020-08-16,TR,South Tripura,4
2020-08-16,TR,Unokoti,24
2020-08-16,TR,West Tripura,54
2020-08-16,UP,Agra,29
2020-08-16,UP,Aligarh,63
2020-08-16,UP,Ambedkar Nagar,7
2020-08-16,UP,Amethi,10
2020-08-16,UP,Amroha,27
2020-08-16,UP,Auraiya,52
2020-08-16,UP,Ayodhya,63
2020-08-16,UP,Azamgarh,77
2020-08-16,UP,Baghpat,2
2020-08-16,UP,Bahraich,52
2020-08-16,UP,Ballia,42
2020-08-16,UP,Balrampur_UP,8
2020-08-16,UP,Banda,11
2020-08-16,UP,Barabanki,64
2020-08-16,UP,Bareilly,155
2020-08-16,UP,Basti,23
2020-08-16,UP,Bhadohi,10
2020-08-16,UP,Bijnor,10
2020-08-16,UP,Budaun,16
2020-08-16,UP,Bulandshahr,26
2020-08-16,UP,Chandauli,65
2020-08-16,UP,Chitrakoot,-3
2020-08-16,UP,Deoria,73
2020-08-16,UP,Etah,7
2020-08-16,UP,Etawah,23
2020-08-16,UP,Farrukhabad,24
2020-08-16,UP,Fatehpur,12
2020-08-16,UP,Firozabad,19
2020-08-16,UP,Gautam Buddha Nagar,78
2020-08-16,UP,Ghaziabad,116
2020-08-16,UP,Ghazipur,52
2020-08-16,UP,Gonda,24
